"tenantid","connectionno"
"od.puri","WS/PRI/2201287"
"od.puri","WS/PRI/2201290"
"od.puri","WS/PRI/2201294"
"od.puri","WS/PRI/2201297"
"od.puri","WS/PRI/2201301"
"od.puri","WS/PRI/2201264"
"od.puri","WS/PRI/2201267"
"od.puri","WS/PRI/2201270"
"od.puri","WS/PRI/2201273"
"od.puri","WS/PRI/2201277"
"od.puri","WS/PRI/2201280"
"od.puri","WS/PRI/2201283"
"od.puri","WS/PRI/2201286"
"od.puri","WS/PRI/2201289"
"od.puri","WS/PRI/2201293"
"od.puri","WS/PRI/2201296"
"od.puri","WS/PRI/2201299"
"od.puri","WS/PRI/2201300"
"od.puri","WS/PRI/2201304"
"od.puri","WS/PRI/2201308"
"od.puri","WS/PRI/2201309"
"od.puri","WS/PRI/2201313"
"od.puri","WS/PRI/2201316"
"od.puri","WS/PRI/2201319"
"od.puri","WS/PRI/2201323"
"od.puri","WS/PRI/2201325"
"od.puri","WS/PRI/2201327"
"od.puri","WS/PRI/2201330"
"od.puri","WS/PRI/2201333"
"od.puri","WS/PRI/2201336"
"od.puri","WS/PRI/2201339"
"od.puri","WS/PRI/2201343"
"od.puri","WS/PRI/2201347"
"od.puri","WS/PRI/2201276"
"od.puri","WS/PRI/2201279"
"od.puri","WS/PRI/2201282"
"od.puri","WS/PRI/2201285"
"od.puri","WS/PRI/2201288"
"od.puri","WS/PRI/2201291"
"od.puri","WS/PRI/2201292"
"od.puri","WS/PRI/2201295"
"od.puri","WS/PRI/2201298"
"od.puri","WS/PRI/2201303"
"od.puri","WS/PRI/2201306"
"od.puri","WS/PRI/2201307"
"od.puri","WS/PRI/2201312"
"od.puri","WS/PRI/2201315"
"od.puri","WS/PRI/2201318"
"od.puri","WS/PRI/2201321"
"od.puri","WS/PRI/2201322"
"od.puri","WS/PRI/2201326"
"od.puri","WS/PRI/2201329"
"od.puri","WS/PRI/2201332"
"od.puri","WS/PRI/2201335"
"od.puri","WS/PRI/2201338"
"od.puri","WS/PRI/2201342"
"od.puri","WS/PRI/2201345"
"od.puri","WS/PRI/2201346"
"od.puri","WS/PRI/2201350"
"od.puri","WS/PRI/2201354"
"od.puri","WS/PRI/2201302"
"od.puri","WS/PRI/2201305"
"od.puri","WS/PRI/2201310"
"od.puri","WS/PRI/2201311"
"od.puri","WS/PRI/2201314"
"od.puri","WS/PRI/2201317"
"od.puri","WS/PRI/2201320"
"od.puri","WS/PRI/2201324"
"od.puri","WS/PRI/2201328"
"od.puri","WS/PRI/2201331"
"od.puri","WS/PRI/2201334"
"od.puri","WS/PRI/2201337"
"od.puri","WS/PRI/2201340"
"od.puri","WS/PRI/2201341"
"od.puri","WS/PRI/2201344"
"od.puri","WS/PRI/2201349"
"od.puri","WS/PRI/2201352"
"od.puri","WS/PRI/2201353"
"od.puri","WS/PRI/2201348"
"od.puri","WS/PRI/2201351"
"od.puri","WS/PRI/2201355"
"od.puri","WS/PRI/2201663"
"od.puri","WS/PRI/2201666"
"od.puri","WS/PRI/2201667"
"od.puri","WS/PRI/2201669"
"od.puri","WS/PRI/2201674"
"od.puri","WS/PRI/2201675"
"od.puri","WS/PRI/2201680"
"od.puri","WS/PRI/2201681"
"od.puri","WS/PRI/2201661"
"od.puri","WS/PRI/2201662"
"od.puri","WS/PRI/2201665"
"od.puri","WS/PRI/2201668"
"od.puri","WS/PRI/2201671"
"od.puri","WS/PRI/2201673"
"od.puri","WS/PRI/2201677"
"od.puri","WS/PRI/2201679"
"od.puri","WS/PRI/2201683"
"od.puri","WS/PRI/2201685"
"od.puri","WS/PRI/2201688"
"od.puri","WS/PRI/2201660"
"od.puri","WS/PRI/2201664"
"od.puri","WS/PRI/2201670"
"od.puri","WS/PRI/2201672"
"od.puri","WS/PRI/2201676"
"od.puri","WS/PRI/2201678"
"od.puri","WS/PRI/2201682"
"od.puri","WS/PRI/2201684"
"od.puri","WS/PRI/2201689"
"od.puri","WS/PRI/2201691"
"od.puri","WS/PRI/2201692"
"od.puri","WS/PRI/2201697"
"od.puri","WS/PRI/2201698"
"od.puri","WS/PRI/2201703"
"od.puri","WS/PRI/2201704"
"od.puri","WS/PRI/2201709"
"od.puri","WS/PRI/2201710"
"od.puri","WS/PRI/2201715"
"od.puri","WS/PRI/2201716"
"od.puri","WS/PRI/2201686"
"od.puri","WS/PRI/2201687"
"od.puri","WS/PRI/2201690"
"od.puri","WS/PRI/2201694"
"od.puri","WS/PRI/2201696"
"od.puri","WS/PRI/2201700"
"od.puri","WS/PRI/2201702"
"od.puri","WS/PRI/2201706"
"od.puri","WS/PRI/2201708"
"od.puri","WS/PRI/2201712"
"od.puri","WS/PRI/2201714"
"od.puri","WS/PRI/2201718"
"od.puri","WS/PRI/2201720"
"od.puri","WS/PRI/2201724"
"od.puri","WS/PRI/2201726"
"od.puri","WS/PRI/2201730"
"od.puri","WS/PRI/2201732"
"od.puri","WS/PRI/2201737"
"od.puri","WS/PRI/2201738"
"od.puri","WS/PRI/2201740"
"od.puri","WS/PRI/2201746"
"od.puri","WS/PRI/2201749"
"od.puri","WS/PRI/2201750"
"od.puri","WS/PRI/2201752"
"od.puri","WS/PRI/2201693"
"od.puri","WS/PRI/2201695"
"od.puri","WS/PRI/2201699"
"od.puri","WS/PRI/2201701"
"od.puri","WS/PRI/2201705"
"od.puri","WS/PRI/2201707"
"od.puri","WS/PRI/2201711"
"od.puri","WS/PRI/2201713"
"od.puri","WS/PRI/2201717"
"od.puri","WS/PRI/2201719"
"od.puri","WS/PRI/2201723"
"od.puri","WS/PRI/2201725"
"od.puri","WS/PRI/2201729"
"od.puri","WS/PRI/2201731"
"od.puri","WS/PRI/2201735"
"od.puri","WS/PRI/2201736"
"od.puri","WS/PRI/2201742"
"od.puri","WS/PRI/2201744"
"od.puri","WS/PRI/2201745"
"od.puri","WS/PRI/2201748"
"od.puri","WS/PRI/2201754"
"od.puri","WS/PRI/2201755"
"od.puri","WS/PRI/2201721"
"od.puri","WS/PRI/2201722"
"od.puri","WS/PRI/2201727"
"od.puri","WS/PRI/2201728"
"od.puri","WS/PRI/2201733"
"od.puri","WS/PRI/2201734"
"od.puri","WS/PRI/2201739"
"od.puri","WS/PRI/2201741"
"od.puri","WS/PRI/2201743"
"od.puri","WS/PRI/2201747"
"od.puri","WS/PRI/2201751"
"od.puri","WS/PRI/2201753"
"od.puri","WS/PRI/2202106"
"od.puri","WS/PRI/2202109"
"od.puri","WS/PRI/2202107"
"od.puri","WS/PRI/2202108"
"od.sambalpur","WS/SMB/2206701"
"od.sambalpur","WS/SMB/2206702"
"od.sambalpur","WS/SMB/2206703"
"od.sambalpur","WS/SMB/2206704"
"od.sambalpur","WS/SMB/2206705"
"od.sambalpur","WS/SMB/2206706"
"od.sambalpur","WS/SMB/2206707"
"od.sambalpur","WS/SMB/2206708"
"od.sambalpur","WS/SMB/2206709"
"od.sambalpur","WS/SMB/2206710"
"od.sambalpur","WS/SMB/2206711"
"od.sambalpur","WS/SMB/2206712"
"od.sambalpur","WS/SMB/2206713"
"od.sambalpur","WS/SMB/2206715"
"od.sambalpur","WS/SMB/2206714"
"od.sambalpur","WS/SMB/2206718"
"od.sambalpur","WS/SMB/2206716"
"od.sambalpur","WS/SMB/2206717"
"od.puri","WS/PRI/2202711"
"od.puri","WS/PRI/2202715"
"od.puri","WS/PRI/2202716"
"od.puri","WS/PRI/2202720"
"od.puri","WS/PRI/2202724"
"od.puri","WS/PRI/2202725"
"od.puri","WS/PRI/2202710"
"od.puri","WS/PRI/2202712"
"od.puri","WS/PRI/2202714"
"od.sambalpur","WS/SMB/2206719"
"od.sambalpur","WS/SMB/2206720"
"od.sambalpur","WS/SMB/2206721"
"od.puri","WS/PRI/2202713"
"od.puri","WS/PRI/2202717"
"od.puri","WS/PRI/2202719"
"od.puri","WS/PRI/2202721"
"od.puri","WS/PRI/2202726"
"od.puri","WS/PRI/2202727"
"od.puri","WS/PRI/2202731"
"od.sambalpur","WS/SMB/2206722"
"od.puri","WS/PRI/2202718"
"od.puri","WS/PRI/2202722"
"od.puri","WS/PRI/2202723"
"od.puri","WS/PRI/2202728"
"od.puri","WS/PRI/2202730"
"od.puri","WS/PRI/2202732"
"od.sambalpur","WS/SMB/2206723"
"od.puri","WS/PRI/2202729"
"od.puri","WS/PRI/2202733"
"od.sambalpur","WS/SMB/2206724"
"od.sambalpur","WS/SMB/2206728"
"od.sambalpur","WS/SMB/2206725"
"od.sambalpur","WS/SMB/2206726"
