"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype"
"Aska","WS_AP/ASK/2021-22/2170731","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-20","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170727","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-20","2021-12-21","New Connection"
"Rourkela","WS_AP/RRK/2021-22/2170818","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Rourkela","WS_AP/RRK/2021-22/2170816","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Dhenkanal","WS_AP/DKN/2021-22/2170899","INITIATED",NULL,"2021-12-21","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170397","PENDING_FOR_PAYMENT",NULL,"2021-12-16","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170402","PENDING_FOR_PAYMENT",NULL,"2021-12-16","2021-12-21","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170889","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170888","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170886","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170483","PENDING_FOR_PAYMENT",NULL,"2021-12-18","2021-12-21","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170884","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Choudwar","WS_AP/CDR/2021-22/2170839","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170778","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-21","2021-12-21","New Connection"
"Kodala","WS_AP/KDL/2021-22/2170758","INITIATED",NULL,"2021-12-20","2021-12-20","New Connection"
"Kodala","WS_AP/KDL/2021-22/2170757","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-20","2021-12-20","New Connection"
"Kodala","WS_AP/KDL/2021-22/2170756","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-20","2021-12-20","New Connection"
"Aska","WS_AP/ASK/2021-22/2170717","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170715","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170714","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170713","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2021-12-21","New Connection"
"Aska","WS_AP/ASK/2021-22/2170710","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2021-12-21","New Connection"
"Choudwar","WS_AP/CDR/2021-22/2170681","INITIATED",NULL,"2021-12-20","2021-12-20","New Connection"
"Choudwar","WS_AP/CDR/2021-22/2170662","INITIATED",NULL,"2021-12-20","2021-12-20","New Connection"
"Athagarh","WS_AP/ATH/2021-22/2170519","CONNECTION_ACTIVATED","WS/ATH/2170133","2021-12-18","2021-12-19","New Connection"
"Puri","WS_AP/PRI/2021-22/2170542","INITIATED",NULL,"2021-12-18","2021-12-18","New Connection"
"Kamakhyanagar","WS_AP/KMN/2021-22/2170465","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-18","2021-12-18","New Connection"
"Kamakhyanagar","WS_AP/KMN/2021-22/2170443","REJECTED",NULL,"2021-12-18","2021-12-18","New Connection"
"Bhawanipatna","WS_AP/BWP/2021-22/2170434","INITIATED",NULL,"2021-12-18","2021-12-18","New Connection"
"Bhubaneswar","WS_AP/BMC/2021-22/2170417","CONNECTION_ACTIVATED","WS/BMC/2170132","2021-12-17","2021-12-17","New Connection"
"Bhubaneswar","WS_AP/BMC/2021-22/2170419","INITIATED",NULL,"2021-12-17","2021-12-17","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170415","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-17","2021-12-17","New Connection"
"Cuttack","WS_AP/CTC/2021-22/2170412","INITIATED",NULL,"2021-12-17","2021-12-17","New Connection"
"Choudwar","WS_AP/CDR/2021-22/2170651","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-20","2021-12-20","New Connection"
"Choudwar","WS_AP/CDR/2021-22/2170640","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-20","2021-12-20","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170648","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-20","2021-12-20","New Connection"
"Puri","WS_AP/PRI/2021-22/2170637","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2021-12-20","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170641","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-20","2021-12-20","New Connection"
"Choudwar","WS_AP/CDR/2021-22/2170618","INITIATED",NULL,"2021-12-20","2021-12-20","New Connection"
"Bhubaneswar","WS_AP/BMC/2021-22/2170411","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-16","2021-12-16","New Connection"
"Bhanjanagar","WS_AP/BJN/2021-22/2170301","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-15","2021-12-15","New Connection"
"Puri","WS_AP/PRI/2021-22/2170075","CONNECTION_ACTIVATED","WS/PRI/2170131","2021-12-10","2021-12-15","New Connection"
"Aska","WS_AP/ASK/2021-22/2170200","CONNECTION_ACTIVATED","WS/ASK/2170130","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170105","CONNECTION_ACTIVATED","WS/ASK/2170129","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170203","CONNECTION_ACTIVATED","WS/ASK/2170128","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170191","CONNECTION_ACTIVATED","WS/ASK/2170127","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170180","CONNECTION_ACTIVATED","WS/ASK/2170126","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170160","CONNECTION_ACTIVATED","WS/ASK/2170125","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170157","CONNECTION_ACTIVATED","WS/ASK/2170124","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170156","CONNECTION_ACTIVATED","WS/ASK/2170123","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170146","CONNECTION_ACTIVATED","WS/ASK/2170122","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170143","CONNECTION_ACTIVATED","WS/ASK/2170121","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170136","CONNECTION_ACTIVATED","WS/ASK/2170120","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170119","CONNECTION_ACTIVATED","WS/ASK/2170119","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170115","CONNECTION_ACTIVATED","WS/ASK/2170118","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170106","CONNECTION_ACTIVATED","WS/ASK/2170117","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170103","CONNECTION_ACTIVATED","WS/ASK/2170116","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170098","CONNECTION_ACTIVATED","WS/ASK/2170115","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170096","CONNECTION_ACTIVATED","WS/ASK/2170114","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170084","CONNECTION_ACTIVATED","WS/ASK/2170113","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170083","CONNECTION_ACTIVATED","WS/ASK/2170112","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170077","CONNECTION_ACTIVATED","WS/ASK/2170111","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170072","CONNECTION_ACTIVATED","WS/ASK/2170110","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170066","CONNECTION_ACTIVATED","WS/ASK/2170109","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170177","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170101","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170208","CONNECTION_ACTIVATED","WS/ASK/2170108","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170207","CONNECTION_ACTIVATED","WS/ASK/2170107","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170206","CONNECTION_ACTIVATED","WS/ASK/2170106","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170204","CONNECTION_ACTIVATED","WS/ASK/2170105","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170202","CONNECTION_ACTIVATED","WS/ASK/2170104","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170201","CONNECTION_ACTIVATED","WS/ASK/2170103","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170199","CONNECTION_ACTIVATED","WS/ASK/2170102","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170198","CONNECTION_ACTIVATED","WS/ASK/2170101","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170197","CONNECTION_ACTIVATED","WS/ASK/2170100","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170196","CONNECTION_ACTIVATED","WS/ASK/2170099","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170195","CONNECTION_ACTIVATED","WS/ASK/2170098","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170194","CONNECTION_ACTIVATED","WS/ASK/2170097","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170193","CONNECTION_ACTIVATED","WS/ASK/2170096","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170190","CONNECTION_ACTIVATED","WS/ASK/2170095","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170188","CONNECTION_ACTIVATED","WS/ASK/2170094","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170187","CONNECTION_ACTIVATED","WS/ASK/2170093","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170186","CONNECTION_ACTIVATED","WS/ASK/2170092","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170185","CONNECTION_ACTIVATED","WS/ASK/2170091","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170184","CONNECTION_ACTIVATED","WS/ASK/2170090","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170183","CONNECTION_ACTIVATED","WS/ASK/2170089","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170182","CONNECTION_ACTIVATED","WS/ASK/2170088","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170181","CONNECTION_ACTIVATED","WS/ASK/2170087","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170179","CONNECTION_ACTIVATED","WS/ASK/2170086","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170178","CONNECTION_ACTIVATED","WS/ASK/2170085","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170176","CONNECTION_ACTIVATED","WS/ASK/2170084","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170175","CONNECTION_ACTIVATED","WS/ASK/2170083","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170174","CONNECTION_ACTIVATED","WS/ASK/2170082","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170173","CONNECTION_ACTIVATED","WS/ASK/2170081","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170172","CONNECTION_ACTIVATED","WS/ASK/2170080","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170171","CONNECTION_ACTIVATED","WS/ASK/2170079","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170170","CONNECTION_ACTIVATED","WS/ASK/2170078","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170169","CONNECTION_ACTIVATED","WS/ASK/2170077","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170168","CONNECTION_ACTIVATED","WS/ASK/2170076","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170167","CONNECTION_ACTIVATED","WS/ASK/2170075","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170166","CONNECTION_ACTIVATED","WS/ASK/2170074","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170165","CONNECTION_ACTIVATED","WS/ASK/2170073","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170164","CONNECTION_ACTIVATED","WS/ASK/2170072","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170163","CONNECTION_ACTIVATED","WS/ASK/2170071","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170162","CONNECTION_ACTIVATED","WS/ASK/2170070","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170161","CONNECTION_ACTIVATED","WS/ASK/2170069","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170159","CONNECTION_ACTIVATED","WS/ASK/2170068","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170158","CONNECTION_ACTIVATED","WS/ASK/2170067","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170155","CONNECTION_ACTIVATED","WS/ASK/2170066","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170154","CONNECTION_ACTIVATED","WS/ASK/2170065","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170153","CONNECTION_ACTIVATED","WS/ASK/2170064","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170152","CONNECTION_ACTIVATED","WS/ASK/2170063","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170151","CONNECTION_ACTIVATED","WS/ASK/2170062","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170149","CONNECTION_ACTIVATED","WS/ASK/2170061","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170148","CONNECTION_ACTIVATED","WS/ASK/2170060","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170147","CONNECTION_ACTIVATED","WS/ASK/2170059","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170205","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-13","2021-12-14","New Connection"
"Buguda","WS_AP/BGD/2021-22/2170217","PENDING_FOR_FIELD_INSPECTION",NULL,"2021-12-15","2021-12-15","New Connection"
"Rourkela","WS_AP/RRK/2021-22/2170220","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-15","2021-12-15","New Connection"
"Aska","WS_AP/ASK/2021-22/2170150","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-13","2021-12-13","New Connection"
"Aska","WS_AP/ASK/2021-22/2170130","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-13","2021-12-13","New Connection"
"Aska","WS_AP/ASK/2021-22/2170145","CONNECTION_ACTIVATED","WS/ASK/2170058","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170144","CONNECTION_ACTIVATED","WS/ASK/2170057","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170142","CONNECTION_ACTIVATED","WS/ASK/2170056","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170141","CONNECTION_ACTIVATED","WS/ASK/2170055","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170140","CONNECTION_ACTIVATED","WS/ASK/2170054","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170139","CONNECTION_ACTIVATED","WS/ASK/2170053","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170138","CONNECTION_ACTIVATED","WS/ASK/2170052","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170137","CONNECTION_ACTIVATED","WS/ASK/2170051","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170135","CONNECTION_ACTIVATED","WS/ASK/2170050","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170134","CONNECTION_ACTIVATED","WS/ASK/2170049","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170133","CONNECTION_ACTIVATED","WS/ASK/2170048","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170132","CONNECTION_ACTIVATED","WS/ASK/2170047","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170131","CONNECTION_ACTIVATED","WS/ASK/2170046","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170129","CONNECTION_ACTIVATED","WS/ASK/2170045","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170128","CONNECTION_ACTIVATED","WS/ASK/2170044","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170127","CONNECTION_ACTIVATED","WS/ASK/2170043","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170126","CONNECTION_ACTIVATED","WS/ASK/2170042","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170125","CONNECTION_ACTIVATED","WS/ASK/2170041","2021-12-13","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170121","CONNECTION_ACTIVATED","WS/ASK/2170040","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170120","CONNECTION_ACTIVATED","WS/ASK/2170039","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170118","CONNECTION_ACTIVATED","WS/ASK/2170038","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170117","CONNECTION_ACTIVATED","WS/ASK/2170037","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170116","CONNECTION_ACTIVATED","WS/ASK/2170036","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170114","CONNECTION_ACTIVATED","WS/ASK/2170035","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170113","CONNECTION_ACTIVATED","WS/ASK/2170034","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170112","CONNECTION_ACTIVATED","WS/ASK/2170033","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170111","CONNECTION_ACTIVATED","WS/ASK/2170032","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170110","CONNECTION_ACTIVATED","WS/ASK/2170031","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170109","CONNECTION_ACTIVATED","WS/ASK/2170030","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170108","CONNECTION_ACTIVATED","WS/ASK/2170029","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170107","CONNECTION_ACTIVATED","WS/ASK/2170028","2021-12-10","2021-12-14","New Connection"
"Rourkela","WS_AP/RRK/2021-22/2170216","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-14","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170104","CONNECTION_ACTIVATED","WS/ASK/2170027","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170102","CONNECTION_ACTIVATED","WS/ASK/2170026","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170100","CONNECTION_ACTIVATED","WS/ASK/2170025","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170099","CONNECTION_ACTIVATED","WS/ASK/2170024","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170095","CONNECTION_ACTIVATED","WS/ASK/2170023","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170094","CONNECTION_ACTIVATED","WS/ASK/2170022","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170093","CONNECTION_ACTIVATED","WS/ASK/2170021","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170092","CONNECTION_ACTIVATED","WS/ASK/2170020","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170091","CONNECTION_ACTIVATED","WS/ASK/2170019","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170090","CONNECTION_ACTIVATED","WS/ASK/2170018","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170088","CONNECTION_ACTIVATED","WS/ASK/2170017","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170087","CONNECTION_ACTIVATED","WS/ASK/2170016","2021-12-10","2021-12-14","New Connection"
"Rourkela","WS_AP/RRK/2021-22/2170215","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-14","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170086","CONNECTION_ACTIVATED","WS/ASK/2170015","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170085","CONNECTION_ACTIVATED","WS/ASK/2170014","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170059","CONNECTION_ACTIVATED","WS/ASK/2170013","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170058","CONNECTION_ACTIVATED","WS/ASK/2170012","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170056","CONNECTION_ACTIVATED","WS/ASK/2170011","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170064","CONNECTION_ACTIVATED","WS/ASK/2170010","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170065","CONNECTION_ACTIVATED","WS/ASK/2170009","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170045","CONNECTION_ACTIVATED","WS/ASK/2170008","2021-12-07","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170067","CONNECTION_ACTIVATED","WS/ASK/2170007","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170068","CONNECTION_ACTIVATED","WS/ASK/2170006","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170069","CONNECTION_ACTIVATED","WS/ASK/2170005","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170080","CONNECTION_ACTIVATED","WS/ASK/2170004","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170081","CONNECTION_ACTIVATED","WS/ASK/2170003","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170082","CONNECTION_ACTIVATED","WS/ASK/2170002","2021-12-10","2021-12-14","New Connection"
"Rourkela","WS_AP/RRK/2021-22/2170213","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-14","2021-12-14","New Connection"
"Cuttack","WS_AP/CTC/2021-22/2170214","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2021-12-14","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170070","CONNECTION_ACTIVATED","WS/ASK/2170001","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170071","CONNECTION_ACTIVATED","WS/ASK/2170000","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170073","CONNECTION_ACTIVATED","WS/ASK/2169999","2021-12-10","2021-12-14","New Connection"
"Aska","WS_AP/ASK/2021-22/2170076","CONNECTION_ACTIVATED","WS/ASK/2169998","2021-12-10","2021-12-14","New Connection"
