"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Rourkela","WS_AP/RRK/2021-22/2172444","CONNECTION_ACTIVATED","WS/RRK/2171079","2022-01-13","2022-01-18","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2173235","INITIATED",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173234","INITIATED",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Jharsuguda","WS_AP/JRS/2021-22/2171768","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-07","2022-01-10","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171773","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-07","2022-01-10","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171775","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-07","2022-01-10","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171798","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-07","2022-01-10","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171765","CONNECTION_ACTIVATED","WS/JRS/2171076","2022-01-07","2022-01-18","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171787","CONNECTION_ACTIVATED","WS/JRS/2171068","2022-01-07","2022-01-18","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171778","CONNECTION_ACTIVATED","WS/JRS/2171078","2022-01-07","2022-01-18","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171771","CONNECTION_ACTIVATED","WS/JRS/2171074","2022-01-07","2022-01-18","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171818","CONNECTION_ACTIVATED","WS/JRS/2171071","2022-01-07","2022-01-18","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171782","CONNECTION_ACTIVATED","WS/JRS/2171069","2022-01-07","2022-01-18","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171791","CONNECTION_ACTIVATED","WS/JRS/2171067","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171796","CONNECTION_ACTIVATED","WS/JRS/2171066","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171807","CONNECTION_ACTIVATED","WS/JRS/2171065","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171801","CONNECTION_ACTIVATED","WS/JRS/2171064","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171814","CONNECTION_ACTIVATED","WS/JRS/2171063","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171808","CONNECTION_ACTIVATED","WS/JRS/2171062","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171811","CONNECTION_ACTIVATED","WS/JRS/2171061","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171812","CONNECTION_ACTIVATED","WS/JRS/2171060","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171850","CONNECTION_ACTIVATED","WS/JRS/2171059","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171839","CONNECTION_ACTIVATED","WS/JRS/2171058","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171840","CONNECTION_ACTIVATED","WS/JRS/2171057","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171841","CONNECTION_ACTIVATED","WS/JRS/2171056","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172197","CONNECTION_ACTIVATED","WS/JRS/2171055","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172420","CONNECTION_ACTIVATED","WS/JRS/2171054","2022-01-13","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172426","CONNECTION_ACTIVATED","WS/JRS/2171053","2022-01-13","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172098","CONNECTION_ACTIVATED","WS/JRS/2171052","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171854","CONNECTION_ACTIVATED","WS/JRS/2171051","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171855","CONNECTION_ACTIVATED","WS/JRS/2171050","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171856","CONNECTION_ACTIVATED","WS/JRS/2171049","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171857","CONNECTION_ACTIVATED","WS/JRS/2171048","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171858","CONNECTION_ACTIVATED","WS/JRS/2171047","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171859","CONNECTION_ACTIVATED","WS/JRS/2171046","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171860","CONNECTION_ACTIVATED","WS/JRS/2171045","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171861","CONNECTION_ACTIVATED","WS/JRS/2171044","2022-01-07","2022-01-17","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2173411","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-18","2022-01-18","New Connection","14"
"Sambalpur","WS_AP/SMB/2021-22/2173415","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Sambalpur","WS_AP/SMB/2021-22/2173412","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Purushottampur","WS_AP/PRS/2021-22/2170960","CONNECTION_ACTIVATED","WS/PRS/2171187","2021-12-23","2022-01-18","New Connection","08"
"Sambalpur","WS_AP/SMB/2021-22/2173409","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Aska","WS_AP/ASK/2021-22/2173080","CONNECTION_ACTIVATED","WS/ASK/2171186","2022-01-17","2022-01-18","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2172691","CONNECTION_ACTIVATED","WS/RRK/2171125","2022-01-15","2022-01-18","New Connection","19"
"Sambalpur","WS_AP/SMB/2021-22/2173331","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Jharsuguda","WS_AP/JRS/2021-22/2172608","CONNECTION_ACTIVATED","WS/JRS/2171124","2022-01-14","2022-01-18","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2172694","CONNECTION_ACTIVATED","WS/RRK/2171123","2022-01-15","2022-01-18","New Connection","22"
"Banki","WS_AP/BAN/2021-22/2173328","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","10"
"Jharsuguda","WS_AP/JRS/2021-22/2172402","CONNECTION_ACTIVATED","WS/JRS/2171122","2022-01-13","2022-01-18","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2173329","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Sambalpur","WS_AP/SMB/2021-22/2173326","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","34"
"Sambalpur","WS_AP/SMB/2021-22/2173325","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Rourkela","WS_AP/RRK/2021-22/2173324","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Jharsuguda","WS_AP/JRS/2021-22/2172203","CONNECTION_ACTIVATED","WS/JRS/2171121","2022-01-11","2022-01-18","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2173323","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-18","2022-01-18","New Connection","22"
"Jharsuguda","WS_AP/JRS/2021-22/2172139","CONNECTION_ACTIVATED","WS/JRS/2171120","2022-01-11","2022-01-18","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2172092","CONNECTION_ACTIVATED","WS/RRK/2171119","2022-01-11","2022-01-18","New Connection","20"
"Purushottampur","WS_AP/PRS/2021-22/2170971","PENDING_FOR_PAYMENT",NULL,"2021-12-24","2022-01-18","New Connection","11"
"Jharsuguda","WS_AP/JRS/2021-22/2172365","CONNECTION_ACTIVATED","WS/JRS/2171118","2022-01-13","2022-01-18","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170969","PENDING_FOR_PAYMENT",NULL,"2021-12-24","2022-01-18","New Connection","12"
"Sambalpur","WS_AP/SMB/2021-22/2173322","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","34"
"Rourkela","WS_AP/RRK/2021-22/2172096","CONNECTION_ACTIVATED","WS/RRK/2171117","2022-01-11","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2172099","CONNECTION_ACTIVATED","WS/RRK/2171116","2022-01-11","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173318","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Banki","WS_AP/BAN/2021-22/2173311","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","10"
"Rourkela","WS_AP/RRK/2021-22/2172102","CONNECTION_ACTIVATED","WS/RRK/2171115","2022-01-11","2022-01-18","New Connection","19"
"Sambalpur","WS_AP/SMB/2021-22/2173317","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","34"
"Jharsuguda","WS_AP/JRS/2021-22/2172382","CONNECTION_ACTIVATED","WS/JRS/2171114","2022-01-13","2022-01-18","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2172107","CONNECTION_ACTIVATED","WS/RRK/2171113","2022-01-11","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173314","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-18","2022-01-18","New Connection","21"
"Sambalpur","WS_AP/SMB/2021-22/2173316","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Bhubaneswar","WS_AP/BMC/2021-22/2173222","CONNECTION_ACTIVATED","WS/BMC/2171043","2022-01-17","2022-01-17","New Connection","64"
"Bhubaneswar","WS_AP/BMC/2021-22/2172604","REJECTED",NULL,"2022-01-14","2022-01-17","New Connection","64"
"Jharsuguda","WS_AP/JRS/2021-22/2172048","CONNECTION_ACTIVATED","WS/JRS/2171042","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172101","CONNECTION_ACTIVATED","WS/JRS/2171041","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171853","CONNECTION_ACTIVATED","WS/JRS/2171040","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172103","CONNECTION_ACTIVATED","WS/JRS/2171039","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171862","CONNECTION_ACTIVATED","WS/JRS/2171038","2022-01-07","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172106","CONNECTION_ACTIVATED","WS/JRS/2171037","2022-01-11","2022-01-17","New Connection","01"
"Chatrapur","WS_AP/CHH/2021-22/2173221","CONNECTION_ACTIVATED","WS/CHH/2171036","2022-01-17","2022-01-17","New Connection","09"
"Jharsuguda","WS_AP/JRS/2021-22/2172110","CONNECTION_ACTIVATED","WS/JRS/2171035","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172114","CONNECTION_ACTIVATED","WS/JRS/2171034","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172115","CONNECTION_ACTIVATED","WS/JRS/2171033","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172117","CONNECTION_ACTIVATED","WS/JRS/2171032","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172119","CONNECTION_ACTIVATED","WS/JRS/2171031","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172124","CONNECTION_ACTIVATED","WS/JRS/2171030","2022-01-11","2022-01-17","New Connection","01"
"Chatrapur","WS_AP/CHH/2021-22/2173144","CONNECTION_ACTIVATED","WS/CHH/2171029","2022-01-17","2022-01-17","New Connection","09"
"Jharsuguda","WS_AP/JRS/2021-22/2172128","CONNECTION_ACTIVATED","WS/JRS/2171028","2022-01-11","2022-01-17","New Connection","01"
"Chatrapur","WS_AP/CHH/2021-22/2173136","CONNECTION_ACTIVATED","WS/CHH/2171027","2022-01-17","2022-01-17","New Connection","09"
"Jharsuguda","WS_AP/JRS/2021-22/2172130","CONNECTION_ACTIVATED","WS/JRS/2171026","2022-01-11","2022-01-17","New Connection","01"
"Bhubaneswar","WS_AP/BMC/2021-22/2173161","CONNECTION_ACTIVATED","WS/BMC/2171025","2022-01-17","2022-01-17","New Connection","64"
"Jharsuguda","WS_AP/JRS/2021-22/2172131","CONNECTION_ACTIVATED","WS/JRS/2171024","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172175","CONNECTION_ACTIVATED","WS/JRS/2171023","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172176","CONNECTION_ACTIVATED","WS/JRS/2171022","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172177","CONNECTION_ACTIVATED","WS/JRS/2171021","2022-01-11","2022-01-17","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170917","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-17","New Connection","08"
"Jharsuguda","WS_AP/JRS/2021-22/2172180","CONNECTION_ACTIVATED","WS/JRS/2171020","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172181","CONNECTION_ACTIVATED","WS/JRS/2171019","2022-01-11","2022-01-17","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170916","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-17","New Connection","08"
"Jharsuguda","WS_AP/JRS/2021-22/2172049","CONNECTION_ACTIVATED","WS/JRS/2171018","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172182","CONNECTION_ACTIVATED","WS/JRS/2171017","2022-01-11","2022-01-17","New Connection","01"
"Bhubaneswar","WS_AP/BMC/2021-22/2173212","CONNECTION_ACTIVATED","WS/BMC/2171016","2022-01-17","2022-01-17","New Connection","64"
"Jharsuguda","WS_AP/JRS/2021-22/2172202","CONNECTION_ACTIVATED","WS/JRS/2171015","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172183","CONNECTION_ACTIVATED","WS/JRS/2171014","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172055","CONNECTION_ACTIVATED","WS/JRS/2171013","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172185","CONNECTION_ACTIVATED","WS/JRS/2171012","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172186","CONNECTION_ACTIVATED","WS/JRS/2171011","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172187","CONNECTION_ACTIVATED","WS/JRS/2171010","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172188","CONNECTION_ACTIVATED","WS/JRS/2171009","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172189","CONNECTION_ACTIVATED","WS/JRS/2171008","2022-01-11","2022-01-17","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2173258","INITIATED",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Rourkela","WS_AP/RRK/2021-22/2173250","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-18","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2173248","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173244","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173243","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173241","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-18","New Connection","19"
"Rourkela","WS_AP/RRK/2021-22/2173238","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173236","PENDING_FOR_PAYMENT",NULL,"2022-01-18","2022-01-18","New Connection","20"
"Purushottampur","WS_AP/PRS/2021-22/2170940","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-18","New Connection","08"
"Sambalpur","WS_AP/SMB/2021-22/2173252","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-18","2022-01-18","New Connection","33"
"Purushottampur","WS_AP/PRS/2021-22/2170937","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-18","New Connection","08"
"Rourkela","WS_AP/RRK/2021-22/2172729","CONNECTION_ACTIVATED","WS/RRK/2171100","2022-01-15","2022-01-18","New Connection","15"
"Purushottampur","WS_AP/PRS/2021-22/2170933","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-18","New Connection","08"
"Rourkela","WS_AP/RRK/2021-22/2172713","CONNECTION_ACTIVATED","WS/RRK/2171099","2022-01-15","2022-01-18","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2172708","CONNECTION_ACTIVATED","WS/RRK/2171098","2022-01-15","2022-01-18","New Connection","21"
"Bhubaneswar","WS_AP/BMC/2021-22/2173247","CONNECTION_ACTIVATED","WS/BMC/2171097","2022-01-18","2022-01-18","New Connection","65"
"Rourkela","WS_AP/RRK/2021-22/2172702","CONNECTION_ACTIVATED","WS/RRK/2171096","2022-01-15","2022-01-18","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2172696","CONNECTION_ACTIVATED","WS/RRK/2171095","2022-01-15","2022-01-18","New Connection","21"
"Purushottampur","WS_AP/PRS/2021-22/2170930","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-18","New Connection","08"
"Rourkela","WS_AP/RRK/2021-22/2172692","CONNECTION_ACTIVATED","WS/RRK/2171094","2022-01-15","2022-01-18","New Connection","22"
"Jharsuguda","WS_AP/JRS/2021-22/2172190","CONNECTION_ACTIVATED","WS/JRS/2171007","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172431","CONNECTION_ACTIVATED","WS/JRS/2171006","2022-01-13","2022-01-17","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170915","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-17","New Connection","08"
"Bhanjanagar","WS_AP/BJN/2021-22/2172508","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-13","2022-01-17","New Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2170913","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-17","New Connection","08"
"Bhanjanagar","WS_AP/BJN/2021-22/2172506","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-13","2022-01-17","New Connection","09"
"Bhanjanagar","WS_AP/BJN/2021-22/2171451","PENDING_FOR_FIELD_INSPECTION",NULL,"2021-12-30","2022-01-17","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171443","PENDING_FOR_FIELD_INSPECTION",NULL,"2021-12-30","2022-01-17","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2172207","CONNECTION_ACTIVATED","WS/JRS/2171002","2022-01-11","2022-01-17","New Connection","01"
"Bhanjanagar","WS_AP/BJN/2021-22/2171441","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-30","2022-01-17","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2172610","CONNECTION_ACTIVATED","WS/JRS/2170999","2022-01-14","2022-01-17","New Connection","01"
"Aska","WS_AP/ASK/2021-22/2173086","CONNECTION_ACTIVATED","WS/ASK/2170996","2022-01-17","2022-01-17","New Connection","05"
"Jharsuguda","WS_AP/JRS/2021-22/2172607","CONNECTION_ACTIVATED","WS/JRS/2170994","2022-01-14","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172193","CONNECTION_ACTIVATED","WS/JRS/2170988","2022-01-11","2022-01-17","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170914","PENDING_FOR_FIELD_INSPECTION",NULL,"2021-12-23","2022-01-17","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170912","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-23","2022-01-17","New Connection","08"
"Jharsuguda","WS_AP/JRS/2021-22/2172400","CONNECTION_ACTIVATED","WS/JRS/2170985","2022-01-13","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172198","CONNECTION_ACTIVATED","WS/JRS/2170983","2022-01-11","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172612","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-14","2022-01-15","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172428","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-13","2022-01-13","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172192","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-11","2022-01-12","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172397","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-13","2022-01-13","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172199","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-11","2022-01-12","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172201","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-11","2022-01-12","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2172462","PENDING_FOR_PAYMENT",NULL,"2022-01-13","2022-01-17","New Connection","20"
"Jharsuguda","WS_AP/JRS/2021-22/2172378","CONNECTION_ACTIVATED","WS/JRS/2170949","2022-01-13","2022-01-17","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172379","CONNECTION_ACTIVATED","WS/JRS/2170947","2022-01-13","2022-01-17","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2171017","PENDING_FOR_FIELD_INSPECTION",NULL,"2021-12-27","2022-01-17","New Connection","02"
"Chatrapur","WS_AP/CHH/2021-22/2172893","PENDING_FOR_PAYMENT",NULL,"2022-01-15","2022-01-17","New Connection","09"
"Kodala","WS_AP/KDL/2021-22/2170754","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-20","2022-01-17","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171036","PENDING_FOR_CITIZEN_ACTION",NULL,"2021-12-27","2022-01-17","New Connection","13"
"Brajrajnagar","WS_AP/BJR/2021-22/2173074","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-17","2022-01-17","New Connection","01"
"Bhubaneswar","WS_AP/BMC/2021-22/2172932","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-15","2022-01-17","New Connection","24"
"Purushottampur","WS_AP/PRS/2021-22/2170603","CONNECTION_ACTIVATED","WS/PRS/2170932","2021-12-20","2022-01-17","New Connection","11"
"Brajrajnagar","WS_AP/BJR/2021-22/2173052","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-17","2022-01-17","New Connection","21"
"Purushottampur","WS_AP/PRS/2021-22/2170911","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-17","New Connection","08"
"Bhanjanagar","WS_AP/BJN/2021-22/2171440","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2021-12-30","2022-01-17","New Connection","15"
"Bhanjanagar","WS_AP/BJN/2021-22/2171438","PENDING_FOR_FIELD_INSPECTION",NULL,"2021-12-30","2022-01-17","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2172606","CONNECTION_ACTIVATED","WS/JRS/2170991","2022-01-14","2022-01-17","New Connection","01"
"Balasore","WS_AP/BLS/2021-22/2173194","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-17","2022-01-17","New Connection","29"
"Rourkela","WS_AP/RRK/2021-22/2173174","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","19"
"Rourkela","WS_AP/RRK/2021-22/2173172","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2173164","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","20"
"Angul","WS_AP/ANG/2021-22/2173111","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","15"
"Brajrajnagar","WS_AP/BJR/2021-22/2173078","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","01"
"Ganjam","WS_AP/GJM/2021-22/2173064","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","07"
"Dhenkanal","WS_AP/DKN/2021-22/2173062","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","15"
"Bhubaneswar","WS_AP/BMC/2021-22/2173058","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","65"
"Brajrajnagar","WS_AP/BJR/2021-22/2173053","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","01"
"Brajrajnagar","WS_AP/BJR/2021-22/2173048","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","21"
"Brajrajnagar","WS_AP/BJR/2021-22/2173044","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","01"
"Brajrajnagar","WS_AP/BJR/2021-22/2173032","INITIATED",NULL,"2022-01-17","2022-01-17","New Connection","01"
"Brajrajnagar","WS_AP/BJR/2021-22/2173009","INITIATED",NULL,"2022-01-16","2022-01-16","New Connection","01"
"Brajrajnagar","WS_AP/BJR/2021-22/2173007","INITIATED",NULL,"2022-01-16","2022-01-16","New Connection","01"
"Brajrajnagar","WS_AP/BJR/2021-22/2173004","INITIATED",NULL,"2022-01-16","2022-01-16","New Connection","01"
"Brajrajnagar","WS_AP/BJR/2021-22/2173002","INITIATED",NULL,"2022-01-16","2022-01-16","New Connection","01"
"Brajrajnagar","WS_AP/BJR/2021-22/2172996","INITIATED",NULL,"2022-01-16","2022-01-16","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172196","CONNECTION_ACTIVATED","WS/JRS/2170984","2022-01-11","2022-01-17","New Connection","01"
