"ulb","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Kuchinda","2022-01-25","01/2021-22/023422","2022-01-25",4080.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023430","2022-01-25",1005.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023431","2022-01-25",490.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023436","2022-01-25",301.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023440","2022-01-25",110.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023449","2022-01-25",30.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023441","2022-01-25",586.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023444","2022-01-25",335.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023462","2022-01-25",980.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023463","2022-01-25",376.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/023465","2022-01-25",1859.00,"Property Tax"
"Gunupur","2022-01-25","01/2021-22/023466","2022-01-25",1117.00,"Property Tax"
"Khordha","2022-01-25","01/2021-22/023468","2022-01-25",634.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023469","2022-01-25",271.00,"Property Tax"
"Gunupur","2022-01-25","01/2021-22/023473","2022-01-25",4342.00,"Property Tax"
"Gunupur","2022-01-25","01/2021-22/023477","2022-01-25",3838.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023480","2022-01-25",980.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023486","2022-01-25",3640.00,"Property Tax"
"Kuchinda","2022-01-25","01/2021-22/023489","2022-01-25",1530.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023507","2022-01-25",3428.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023509","2022-01-25",710.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023513","2022-01-25",1600.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023525","2022-01-25",4974.00,"Property Tax"
"Kashinagar","2022-01-25","01/2021-22/023535","2022-01-25",1228.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023550","2022-01-25",110.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023557","2022-01-25",912.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023560","2022-01-25",499.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023611","2022-01-25",224.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023492","2022-01-25",605.00,"Property Tax"
"Rajgangpur","2022-01-25","01/2021-22/023520","2022-01-25",51672.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023527","2022-01-25",735.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023533","2022-01-25",423.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023543","2022-01-25",228.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023545","2022-01-25",8536.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023546","2022-01-25",429.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023552","2022-01-25",500.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023559","2022-01-25",736.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023499","2022-01-25",113.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023508","2022-01-25",124.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023532","2022-01-25",555.00,"Property Tax"
"Gunupur","2022-01-25","01/2021-22/023553","2022-01-25",1196.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023561","2022-01-25",490.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023585","2022-01-25",184.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023603","2022-01-25",145.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023617","2022-01-25",3340.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023620","2022-01-25",110.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023623","2022-01-25",85.00,"Property Tax"
"Deogarh","2022-01-25","01/2021-22/023624","2022-01-25",1117.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023564","2022-01-25",490.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/023567","2022-01-25",6120.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023571","2022-01-25",283.00,"Property Tax"
"Pattamundai","2022-01-25","01/2021-22/023575","2022-01-25",460.00,"Property Tax"
"Jeypore","2022-01-25","01/2021-22/023577","2022-01-25",800.00,"Property Tax"
"Sundargarh","2022-01-25","01/2021-22/023578","2022-01-25",2596.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023581","2022-01-25",139.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/023582","2022-01-25",1632.00,"Property Tax"
"Jeypore","2022-01-25","01/2021-22/023586","2022-01-25",1260.00,"Property Tax"
"Khordha","2022-01-25","01/2021-22/023588","2022-01-25",426.00,"Property Tax"
"Brajrajnagar","2022-01-25","01/2021-22/023593","2022-01-25",1750.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023599","2022-01-25",734.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/023605","2022-01-25",524.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023606","2022-01-25",10712.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023616","2022-01-25",389.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023621","2022-01-25",4646.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023622","2022-01-25",980.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023626","2022-01-25",150.00,"Property Tax"
"Deogarh","2022-01-25","01/2021-22/023628","2022-01-25",3900.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023630","2022-01-25",666.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023631","2022-01-25",1465.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023632","2022-01-25",228.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023633","2022-01-25",410.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023641","2022-01-25",509.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023642","2022-01-25",456.00,"Property Tax"
"Jeypore","2022-01-25","01/2021-22/023646","2022-01-25",1000.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/023651","2022-01-25",1911.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023654","2022-01-25",295.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023662","2022-01-25",110.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/023663","2022-01-25",781.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/023680","2022-01-25",136.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023684","2022-01-25",603.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/023688","2022-01-25",1231.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023697","2022-01-25",255.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023698","2022-01-25",65.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023699","2022-01-25",980.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023700","2022-01-25",1836.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023703","2022-01-25",112.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023711","2022-01-25",509.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023714","2022-01-25",124.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023659","2022-01-25",735.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023666","2022-01-25",240.00,"Property Tax"
"Birmitrapur","2022-01-25","01/2021-22/023668","2022-01-25",90.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023670","2022-01-25",68.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023682","2022-01-25",368.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023685","2022-01-25",110.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023687","2022-01-25",1658.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023691","2022-01-25",121.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023695","2022-01-25",110.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023708","2022-01-25",312.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023719","2022-01-25",84.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023731","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023678","2022-01-25",220.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023705","2022-01-25",110.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023716","2022-01-25",980.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023728","2022-01-25",996.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023754","2022-01-25",187.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023763","2022-01-25",90.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023717","2022-01-25",487.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023718","2022-01-25",735.00,"Property Tax"
"Digapahandi","2022-01-25","01/2021-22/023720","2022-01-25",176.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023724","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023726","2022-01-25",704.00,"Property Tax"
"Khordha","2022-01-25","01/2021-22/023730","2022-01-25",396.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023756","2022-01-25",2420.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/023768","2022-01-25",1550.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023732","2022-01-25",712.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/023741","2022-01-25",408.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023742","2022-01-25",912.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023744","2022-01-25",45.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023759","2022-01-25",52.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023773","2022-01-25",214.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023775","2022-01-25",85.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023781","2022-01-25",219.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023785","2022-01-25",228.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023734","2022-01-25",135.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023750","2022-01-25",490.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023751","2022-01-25",966.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023760","2022-01-25",220.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/023767","2022-01-25",1015.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/023790","2022-01-25",410.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/023792","2022-01-25",1838.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023797","2022-01-25",4840.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023798","2022-01-25",272.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023799","2022-01-25",70.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023805","2022-01-25",304.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023824","2022-01-25",386.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023828","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023833","2022-01-25",110.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023837","2022-01-25",1239.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023843","2022-01-25",3264.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023854","2022-01-25",61.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023862","2022-01-25",184.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023811","2022-01-25",205.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023814","2022-01-25",735.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023830","2022-01-25",238.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023845","2022-01-25",323.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023848","2022-01-25",110.00,"Property Tax"
"Jeypore","2022-01-25","01/2021-22/023852","2022-01-25",484.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023876","2022-01-25",220.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023883","2022-01-25",1371.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023898","2022-01-25",674.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023872","2022-01-25",80.00,"Property Tax"
"Kuchinda","2022-01-25","01/2021-22/023879","2022-01-25",334.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023890","2022-01-25",6500.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023902","2022-01-25",760.00,"Property Tax"
"Banki","2022-01-25","01/2021-22/023918","2022-01-25",144.00,"Property Tax"
"Jeypore","2022-01-25","01/2021-22/023920","2022-01-25",104.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023922","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023923","2022-01-25",136.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023925","2022-01-25",75.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023928","2022-01-25",110.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023932","2022-01-25",2470.00,"Property Tax"
"Jeypore","2022-01-25","01/2021-22/023939","2022-01-25",16.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023940","2022-01-25",1793.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023945","2022-01-25",76.00,"Property Tax"
"Brajrajnagar","2022-01-25","01/2021-22/023946","2022-01-25",28050.00,"Property Tax"
"Jharsuguda","2022-01-25","01/2021-22/023947","2022-01-25",1206.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023952","2022-01-25",328.00,"Property Tax"
"Pipli","2022-01-25","01/2021-22/023954","2022-01-25",2160.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023955","2022-01-25",488.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023959","2022-01-25",657.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023961","2022-01-25",80.00,"Property Tax"
"Tarbha","2022-01-25","01/2021-22/023962","2022-01-25",1390.00,"Property Tax"
"Kashinagar","2022-01-25","01/2021-22/023981","2022-01-25",856.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023996","2022-01-25",25.00,"Property Tax"
"Chatrapur","2022-01-25","01/2021-22/024000","2022-01-25",1598.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/024010","2022-01-25",735.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024011","2022-01-25",110.00,"Property Tax"
"Pipli","2022-01-25","01/2021-22/023966","2022-01-25",136.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023973","2022-01-25",490.00,"Property Tax"
"Pipli","2022-01-25","01/2021-22/023980","2022-01-25",792.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/023985","2022-01-25",50.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023970","2022-01-25",520.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/023975","2022-01-25",323.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023978","2022-01-25",224.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/023986","2022-01-25",1469.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/023992","2022-01-25",212.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/024009","2022-01-25",490.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/024015","2022-01-25",492.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024018","2022-01-25",40.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/024028","2022-01-25",144.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024034","2022-01-25",85.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/024039","2022-01-25",40.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/024043","2022-01-25",492.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024048","2022-01-25",80.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024054","2022-01-25",55.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024080","2022-01-25",443.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024085","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024089","2022-01-25",110.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024067","2022-01-25",55.00,"Property Tax"
"Pattamundai","2022-01-25","01/2021-22/024082","2022-01-25",640.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/024062","2022-01-25",112.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024078","2022-01-25",110.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024092","2022-01-25",75.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024108","2022-01-25",90.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024110","2022-01-25",110.00,"Property Tax"
"Chatrapur","2022-01-25","01/2021-22/024116","2022-01-25",600.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024118","2022-01-25",428.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024119","2022-01-25",95.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024131","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024136","2022-01-25",110.00,"Property Tax"
"Chatrapur","2022-01-25","01/2021-22/024124","2022-01-25",778.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024126","2022-01-25",1122.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/024129","2022-01-25",980.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024138","2022-01-25",45.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024149","2022-01-25",139.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024161","2022-01-25",110.00,"Property Tax"
"Birmitrapur","2022-01-25","01/2021-22/024162","2022-01-25",310.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024174","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024181","2022-01-25",330.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024188","2022-01-25",146.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024195","2022-01-25",110.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024205","2022-01-25",200.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024207","2022-01-25",1034.00,"Property Tax"
"Digapahandi","2022-01-25","01/2021-22/024216","2022-01-25",74.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024218","2022-01-25",271.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/024225","2022-01-25",1680.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024247","2022-01-25",112.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024236","2022-01-25",110.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024237","2022-01-25",610.00,"Property Tax"
"Rairangpur","2022-01-25","01/2021-22/024258","2022-01-25",2024.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024262","2022-01-25",384.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024275","2022-01-25",396.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024279","2022-01-25",114.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024283","2022-01-25",2244.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024285","2022-01-25",3347.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024287","2022-01-25",3366.00,"Property Tax"
"Gudari","2022-01-25","01/2021-22/024293","2022-01-25",1020.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024317","2022-01-25",465.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024320","2022-01-25",1014.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024324","2022-01-25",17406.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024308","2022-01-25",921.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024292","2022-01-25",968.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024299","2022-01-25",1632.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024303","2022-01-25",5049.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024310","2022-01-25",504.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024330","2022-01-25",6492.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024338","2022-01-25",3060.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024342","2022-01-25",150.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024344","2022-01-25",8100.00,"Property Tax"
"Sundargarh","2022-01-25","01/2021-22/024346","2022-01-25",216.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024348","2022-01-25",2128.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024349","2022-01-25",954.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024351","2022-01-25",548.00,"Property Tax"
"Jeypore","2022-01-25","01/2021-22/024359","2022-01-25",276.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024364","2022-01-25",510.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024371","2022-01-25",387.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024378","2022-01-25",406.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024384","2022-01-25",5425.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024391","2022-01-25",794.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024355","2022-01-25",710.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024357","2022-01-25",488.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024363","2022-01-25",4295.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024365","2022-01-25",4228.00,"Property Tax"
"Kuchinda","2022-01-25","01/2021-22/024372","2022-01-25",600.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024375","2022-01-25",667.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024377","2022-01-25",3060.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024396","2022-01-25",217.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024400","2022-01-25",177.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024397","2022-01-25",1442.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024405","2022-01-25",396.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024398","2022-01-25",177.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024404","2022-01-25",465.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/024416","2022-01-25",736.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024420","2022-01-25",20755.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024426","2022-01-25",7650.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024433","2022-01-25",1439.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024438","2022-01-25",631.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/024448","2022-01-25",663.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024453","2022-01-25",1820.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024439","2022-01-25",2244.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024444","2022-01-25",4032.00,"Property Tax"
"Soro","2022-01-25","01/2021-22/024445","2022-01-25",3366.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024457","2022-01-25",291.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024464","2022-01-25",5708.00,"Property Tax"
"Kuchinda","2022-01-25","01/2021-22/024467","2022-01-25",314.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024468","2022-01-25",331.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/024473","2022-01-25",114.00,"Property Tax"
"Cuttack","2022-01-25","01/2021-22/024474","2022-01-25",1599.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/024475","2022-01-25",47.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024485","2022-01-25",158.00,"Property Tax"
"Tarbha","2022-01-25","01/2021-22/024497","2022-01-25",210.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024498","2022-01-25",15300.00,"Property Tax"
"Karanjia","2022-01-25","01/2021-22/024500","2022-01-25",1841.00,"Property Tax"
"Balugaon","2022-01-25","01/2021-22/024502","2022-01-25",4520.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024509","2022-01-25",5116.00,"Property Tax"
"Puri","2022-01-25","01/2021-22/024513","2022-01-25",980.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024492","2022-01-25",158.00,"Property Tax"
"Rourkela","2022-01-25","01/2021-22/024504","2022-01-25",7650.00,"Property Tax"
"Balasore","2022-01-25","01/2021-22/024554","2022-01-25",360.00,"Property Tax"
"Kuchinda","2022-01-25","01/2021-22/024578","2022-01-25",5680.00,"Property Tax"
"Jagatsinghpur","2022-01-25","01/2021-22/024592","2022-01-25",3102.00,"Property Tax"
"Cuttack","2022-01-25","01/2021-22/024604","2022-01-25",1661.00,"Property Tax"
"Soro","2022-01-26","01/2021-22/024701","2022-01-26",110.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024709","2022-01-26",1715.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024714","2022-01-26",1836.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024726","2022-01-26",980.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024732","2022-01-26",500.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024746","2022-01-26",200.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024750","2022-01-26",490.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024754","2022-01-26",190.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024757","2022-01-26",735.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024763","2022-01-26",255.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024772","2022-01-26",265.00,"Property Tax"
"Soro","2022-01-26","01/2021-22/024778","2022-01-26",220.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024782","2022-01-26",1960.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024786","2022-01-26",585.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024790","2022-01-26",980.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024791","2022-01-26",585.00,"Property Tax"
"Soro","2022-01-26","01/2021-22/024793","2022-01-26",110.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024803","2022-01-26",1714.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024828","2022-01-26",290.00,"Property Tax"
"Balugaon","2022-01-26","01/2021-22/024819","2022-01-26",310.00,"Property Tax"
"Soro","2022-01-26","01/2021-22/024823","2022-01-26",448.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024825","2022-01-26",1469.00,"Property Tax"
"Puri","2022-01-26","01/2021-22/024837","2022-01-26",612.00,"Property Tax"
