"id","consumercode","consumertype","businessservice","payer","taxperiodfrom","taxperiodto","createdby","createdtime","lastmodifiedby","lastmodifiedtime","tenantid","minimumamountpayable","status","additionaldetails","billexpirytime","ispaymentcompleted","fixedbillexpirydate","id-2","demandid","taxheadcode","taxamount","collectionamount","createdby-2","createdtime-2","lastmodifiedby-2","lastmodifiedtime-2","tenantid-2","additionaldetails-2"
"59fc5cf3-9d62-46b8-b2a9-72455007ca79","WS/BMC/1483089","waterConnection","WS","68a59df4-bc19-4734-a2b2-291cc637c2c0",1629716400000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999961999,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999961999,"od.bhubaneswar",1.00,"ACTIVE","null",0,False,NULL,"c8c07b42-e4aa-4bed-84d2-c61ae975e0f5","59fc5cf3-9d62-46b8-b2a9-72455007ca79","WS_CHARGE",15.87,0.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999961999,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999961999,"od.bhubaneswar","null"
"551e36b2-0aa5-4e0d-a680-b44eefb503ab","WS/BMC/1483089","waterConnection","WS","68a59df4-bc19-4734-a2b2-291cc637c2c0",1627815600000,1630407600000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098072891,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999884915,"od.bhubaneswar",0.00,"ACTIVE","null",0,False,NULL,"ccfc203c-22f1-46cc-a72a-33696ddf899e","551e36b2-0aa5-4e0d-a680-b44eefb503ab","WS_CHARGE",106.00,0.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098072891,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999884915,"od.bhubaneswar","null"
"551e36b2-0aa5-4e0d-a680-b44eefb503ab","WS/BMC/1483089","waterConnection","WS","68a59df4-bc19-4734-a2b2-291cc637c2c0",1627815600000,1630407600000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098072891,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999884915,"od.bhubaneswar",0.00,"ACTIVE","null",0,False,NULL,"d14861b0-1551-440c-a86d-f98f20d39003","551e36b2-0aa5-4e0d-a680-b44eefb503ab","WS_SPECIAL_REBATE",-2.00,0.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098072891,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1646999884915,"od.bhubaneswar","null"
"7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"df2ca095-b605-4e5e-a87d-786586fa6ae2","7ac45c4c-897d-44ac-ab57-edadae7a88cc","SW_ADHOC_CHARGE",50.00,50.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"2330e8f2-4a67-49f7-96af-e7fa537f30c3","7ac45c4c-897d-44ac-ab57-edadae7a88cc","SW_CHARGE",350.00,350.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"2d0c4450-6115-4508-ad39-f4c383ffc6db","7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS_CHARGE",3491.40,3491.40,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"477fe3f8-533e-417e-af56-930ebf215b7d","7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS_SPECIAL_REBATE",-76.83,-76.83,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"70e0af67-bdc1-4dc0-825c-95910adf3ad9","7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS_Round_Off",0.43,0.43,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"7ac45c4c-897d-44ac-ab57-edadae7a88cc","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"93834833-ef6c-461e-aab6-67d60463167f","7ac45c4c-897d-44ac-ab57-edadae7a88cc","SW_SPECIAL_REBATE",-1.00,-1.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647002134788,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"95fcb33e-d8bd-44af-b654-9eb917c5f75d","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1627815600000,1630407600000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098468277,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"680f52e1-8daa-441a-ade6-43752bc9b7b1","95fcb33e-d8bd-44af-b654-9eb917c5f75d","WS_CHARGE",608.00,608.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098468277,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"95fcb33e-d8bd-44af-b654-9eb917c5f75d","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1627815600000,1630407600000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098468277,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"4edd7157-adf0-4707-a5fb-c5318a825153","95fcb33e-d8bd-44af-b654-9eb917c5f75d","WS_ADVANCE_CARRYFORWARD",-49.00,-49.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098468277,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"95fcb33e-d8bd-44af-b654-9eb917c5f75d","WS/BMC/1484232","waterConnection","WS","894fd48b-ee43-412a-9a0f-570db9f81103",1627815600000,1630407600000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098468277,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"a2580f9c-695e-43ea-b7c6-e2b98000bce6","95fcb33e-d8bd-44af-b654-9eb917c5f75d","WS_SPECIAL_REBATE",-12.00,-12.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098468277,"dc02162b-2d1c-4da6-87f9-ab5be7475148",1647007632805,"od.bhubaneswar","null"
"dec70995-f649-4773-b0d3-674554c518e8","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar",1.00,"ACTIVE","null",0,False,NULL,"8c35a0b3-98fc-4d67-924d-97b8a2d79504","dec70995-f649-4773-b0d3-674554c518e8","WS_Round_Off",-0.18,0.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar","null"
"dec70995-f649-4773-b0d3-674554c518e8","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar",1.00,"ACTIVE","null",0,False,NULL,"d85f2877-14bd-420c-b0e6-d5f2049d911e","dec70995-f649-4773-b0d3-674554c518e8","SW_SPECIAL_REBATE",-1.00,0.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar","null"
"dec70995-f649-4773-b0d3-674554c518e8","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar",1.00,"ACTIVE","null",0,False,NULL,"b0a0ca62-89cc-43ba-96f1-6638ca8f35d2","dec70995-f649-4773-b0d3-674554c518e8","SW_ADHOC_CHARGE",50.00,0.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar","null"
"dec70995-f649-4773-b0d3-674554c518e8","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar",1.00,"ACTIVE","null",0,False,NULL,"c2c6d498-d363-463d-82bc-188dcce79c42","dec70995-f649-4773-b0d3-674554c518e8","WS_SPECIAL_REBATE",-7.11,0.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar","null"
"dec70995-f649-4773-b0d3-674554c518e8","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar",1.00,"ACTIVE","null",0,False,NULL,"34315b20-3384-4828-bbb1-3f9385101967","dec70995-f649-4773-b0d3-674554c518e8","SW_CHARGE",350.00,0.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar","null"
"dec70995-f649-4773-b0d3-674554c518e8","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1629975600000,1646956800000,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar",1.00,"ACTIVE","null",0,False,NULL,"d8b0600b-a35f-4ec9-9666-52816d35df65","dec70995-f649-4773-b0d3-674554c518e8","WS_CHARGE",5.29,0.00,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647001378823,"cd6afe1a-285d-4a33-bd02-0e6d83be1d4b",1647238716527,"od.bhubaneswar","null"
"c38f0669-88f3-42ed-b4b0-501bf17ef35e","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1627815600000,1630407600000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098479687,"64b751b9-4689-43cd-8e3f-7d6ba41a3c28",1646082911112,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,NULL,"fe49360b-048d-42b1-b66b-bb8305ef1761","c38f0669-88f3-42ed-b4b0-501bf17ef35e","WS_SPECIAL_REBATE",-2.00,-2.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098479687,"64b751b9-4689-43cd-8e3f-7d6ba41a3c28",1646082911112,"od.bhubaneswar","null"
"c38f0669-88f3-42ed-b4b0-501bf17ef35e","WS/BMC/1484231","waterConnection","WS","8b53de1a-a630-45e8-8ff7-ea5f1448c57e",1627815600000,1630407600000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098479687,"64b751b9-4689-43cd-8e3f-7d6ba41a3c28",1646082911112,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,NULL,"f3409f9e-ea38-4648-b6e9-fedb6c53ea64","c38f0669-88f3-42ed-b4b0-501bf17ef35e","WS_CHARGE",106.00,106.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637098479687,"64b751b9-4689-43cd-8e3f-7d6ba41a3c28",1646082911112,"od.bhubaneswar","null"
"de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1644105600000,1646956800000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"e4b7aa54-8752-43cd-80ad-c99a5d4d9351","de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS_SPECIAL_REBATE",-5.34,-5.34,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1644105600000,1646956800000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"0835e176-2758-4983-82ea-ab9efd7e6815","de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS_Round_Off",0.45,0.45,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1644105600000,1646956800000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"9b0e3642-1fe8-4638-b2d2-c5c431e6e7b9","de950a46-4bbe-4e3d-bd2e-6b161760faaf","SW_SPECIAL_REBATE",-7.00,-7.00,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1644105600000,1646956800000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"b65d7672-5039-49a8-bc1d-251baf48dc0d","de950a46-4bbe-4e3d-bd2e-6b161760faaf","SW_ADHOC_CHARGE",350.00,350.00,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1644105600000,1646956800000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"1ec81f60-a22d-454b-949c-d430393924c9","de950a46-4bbe-4e3d-bd2e-6b161760faaf","SW_CHARGE",50.00,50.00,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1644105600000,1646956800000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"638a82ee-dd89-4d32-85d2-24187a1c8204","de950a46-4bbe-4e3d-bd2e-6b161760faaf","WS_CHARGE",216.89,216.89,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983060327,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"72b6a660-fb40-4374-b29b-17a7f71d0399","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1629955800000,1644105600000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1644129723569,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"b078864a-c1d9-47ba-9420-b674670d3eab","72b6a660-fb40-4374-b29b-17a7f71d0399","WS_Round_Off",-0.38,-0.38,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1644129723569,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"72b6a660-fb40-4374-b29b-17a7f71d0399","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1629955800000,1644105600000,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1644129723569,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"4dabf111-592b-4664-b066-b2794b095a25","72b6a660-fb40-4374-b29b-17a7f71d0399","WS_CHARGE",1174.38,1174.38,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1644129723569,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"d39fb2b8-fe90-45b8-9a66-682d9ae683e5","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1627795800000,1630387800000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637109409694,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"8b79f727-a7c6-4006-8ec2-8675ecd507f1","d39fb2b8-fe90-45b8-9a66-682d9ae683e5","WS_SPECIAL_REBATE",-11.00,-11.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637109409694,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"d39fb2b8-fe90-45b8-9a66-682d9ae683e5","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1627795800000,1630387800000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637109409694,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"d38b0534-5f05-4e03-a17e-1ebdb826ec3a","d39fb2b8-fe90-45b8-9a66-682d9ae683e5","WS_ADVANCE_CARRYFORWARD",-49.00,-49.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637109409694,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"d39fb2b8-fe90-45b8-9a66-682d9ae683e5","WS/BMC/1518054","waterConnection","WS","f1ef88f5-c71c-4cfa-9c45-542f43ab1a06",1627795800000,1630387800000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637109409694,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"31801d21-88f9-4818-a190-296519d2fcc9","d39fb2b8-fe90-45b8-9a66-682d9ae683e5","WS_CHARGE",540.00,540.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637109409694,"351a77b0-7fb9-4560-9b33-c6591fa26da9",1646983228067,"od.bhubaneswar","null"
"e7711182-5803-4d89-a658-78ce8238cc05","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1629955800000,1646956800000,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"c2972911-6275-427b-b9f4-2be7f6c07d89","e7711182-5803-4d89-a658-78ce8238cc05","WS_Round_Off",0.32,0.32,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
"e7711182-5803-4d89-a658-78ce8238cc05","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1629955800000,1646956800000,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"beab740c-c005-4499-b591-9c43e8772c19","e7711182-5803-4d89-a658-78ce8238cc05","SW_SPECIAL_REBATE",-1.00,-1.00,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
"e7711182-5803-4d89-a658-78ce8238cc05","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1629955800000,1646956800000,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"713f375a-1573-4cc6-9343-3039af658f02","e7711182-5803-4d89-a658-78ce8238cc05","SW_ADHOC_CHARGE",50.00,50.00,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
"e7711182-5803-4d89-a658-78ce8238cc05","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1629955800000,1646956800000,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"62d9c10f-6059-44cb-b938-f49670803ab9","e7711182-5803-4d89-a658-78ce8238cc05","WS_SPECIAL_REBATE",-25.20,-25.20,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
"e7711182-5803-4d89-a658-78ce8238cc05","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1629955800000,1646956800000,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"319f33f8-0379-4825-aa94-31859965a38d","e7711182-5803-4d89-a658-78ce8238cc05","SW_CHARGE",350.00,350.00,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
"e7711182-5803-4d89-a658-78ce8238cc05","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1629955800000,1646956800000,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",1.00,"ACTIVE","null",0,True,0,"b10f81cc-88a2-4814-87b2-d15268a36c9e","e7711182-5803-4d89-a658-78ce8238cc05","WS_CHARGE",909.88,909.88,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997688932,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
"6fb1ac5c-2eb1-4a20-ace2-d8d3fe57813e","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1627795800000,1630387800000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637112002750,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"a9cd4c84-c4ea-4951-8864-fe9777d0b9f6","6fb1ac5c-2eb1-4a20-ace2-d8d3fe57813e","SW_ADVANCE_CARRYFORWARD",-1049.00,-1049.00,"523a060e-d41c-49c8-877d-d624ad6658bc",1643356288280,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
"6fb1ac5c-2eb1-4a20-ace2-d8d3fe57813e","WS/BMC/1526423","waterConnection","WS","4e0f5dfe-4873-4fde-8a4f-b1ac2c0a20fe",1627795800000,1630387800000,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637112002750,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar",0.00,"ACTIVE","null",0,True,0,"93d483f3-c73c-44ca-9cdb-11649f959b9b","6fb1ac5c-2eb1-4a20-ace2-d8d3fe57813e","WS_SPECIAL_REBATE",-3.00,-3.00,"5c4504e7-40e9-47e9-850e-1b33e699b879",1637112002750,"5e14edad-f8e5-431d-a30e-0f4027de629e",1646997762352,"od.bhubaneswar","null"
